#dlgfn #in cluster #LE #rmsd #hb #ats #tors #h_ats #lig_eff 
Zidovudine/Zidovudine,2, -6.9600, 51.9360, 0,,  19,  3, 0, -0.3663
Zidovudine/Zidovudine,3, -6.9600, 50.0286, 0,,  19,  3, 0, -0.3663
Zidovudine/Zidovudine,1, -6.9000, 52.0789, 0,,  19,  3, 0, -0.3632
Zidovudine/Zidovudine,10, -6.8900, 50.4838, 0,,  19,  3, 0, -0.3626
Zidovudine/Zidovudine,1, -6.8400, 47.9871, 0,,  19,  3, 0, -0.3600
Zidovudine/Zidovudine,1, -6.8200, 51.4163, 0,,  19,  3, 0, -0.3589
Zidovudine/Zidovudine,1, -6.7900, 50.4584, 0,,  19,  3, 0, -0.3574
Zidovudine/Zidovudine,1, -6.7400, 49.6759, 0,,  19,  3, 0, -0.3547
Zidovudine/Zidovudine,3, -6.7000, 50.2357, 0,,  19,  3, 0, -0.3526
Zidovudine/Zidovudine,1, -6.6600, 51.8582, 0,,  19,  3, 0, -0.3505
Zidovudine/Zidovudine,1, -6.6500, 49.9816, 0,,  19,  3, 0, -0.3500
Zidovudine/Zidovudine,2, -6.6400, 49.7789, 0,,  19,  3, 0, -0.3495
Zidovudine/Zidovudine,3, -6.6200, 42.9188, 0,,  19,  3, 0, -0.3484
Zidovudine/Zidovudine,3, -6.6100, 51.5483, 0,,  19,  3, 0, -0.3479
Zidovudine/Zidovudine,2, -6.6000, 51.1844, 0,,  19,  3, 0, -0.3474
Zidovudine/Zidovudine,1, -6.5700, 48.5720, 0,,  19,  3, 0, -0.3458
Zidovudine/Zidovudine,4, -6.5600, 52.5112, 0,,  19,  3, 0, -0.3453
Zidovudine/Zidovudine,2, -6.5000, 50.2951, 0,,  19,  3, 0, -0.3421
Zidovudine/Zidovudine,1, -6.4700, 49.9508, 0,,  19,  3, 0, -0.3405
Zidovudine/Zidovudine,1, -6.4600, 51.7442, 0,,  19,  3, 0, -0.3400
Zidovudine/Zidovudine,1, -6.4400, 48.4537, 0,,  19,  3, 0, -0.3389
Zidovudine/Zidovudine,2, -6.4300, 52.8682, 0,,  19,  3, 0, -0.3384
Zidovudine/Zidovudine,1, -6.4100, 51.9035, 0,,  19,  3, 0, -0.3374
Zidovudine/Zidovudine,1, -6.4000, 50.9719, 0,,  19,  3, 0, -0.3368
Zidovudine/Zidovudine,1, -6.3900, 44.0463, 0,,  19,  3, 0, -0.3363
Zidovudine/Zidovudine,2, -6.3700, 49.7633, 0,,  19,  3, 0, -0.3353
Zidovudine/Zidovudine,1, -6.3300, 51.8122, 0,,  19,  3, 0, -0.3332
Zidovudine/Zidovudine,1, -6.2800, 52.2471, 0,,  19,  3, 0, -0.3305
Zidovudine/Zidovudine,1, -6.2500, 52.1051, 0,,  19,  3, 0, -0.3289
Zidovudine/Zidovudine,1, -6.2400, 52.6310, 0,,  19,  3, 0, -0.3284
Zidovudine/Zidovudine,1, -6.1300, 44.5961, 0,,  19,  3, 0, -0.3226
Zidovudine/Zidovudine,1, -6.1100, 51.8136, 0,,  19,  3, 0, -0.3216
Zidovudine/Zidovudine,2, -6.1000, 55.4841, 0,,  19,  3, 0, -0.3211
Zidovudine/Zidovudine,1, -6.0700, 51.9410, 0,,  19,  3, 0, -0.3195
Zidovudine/Zidovudine,1, -6.0000, 58.5113, 0,,  19,  3, 0, -0.3158
Zidovudine/Zidovudine,3, -6.0000, 47.8622, 0,,  19,  3, 0, -0.3158
Zidovudine/Zidovudine,1, -5.9600, 51.8224, 0,,  19,  3, 0, -0.3137
Zidovudine/Zidovudine,2, -5.9200, 56.1966, 0,,  19,  3, 0, -0.3116
