#dlgfn #in cluster #LE #rmsd #hb #ats #tors #h_ats #lig_eff 
remdesivir/remdesivir,1, -6.1700, 361.6169, 0,,  42, 13, 0, -0.1469
remdesivir/remdesivir,1, -6.0700, 379.6849, 0,,  42, 13, 0, -0.1445
remdesivir/remdesivir,1, -5.9900, 382.5981, 0,,  42, 13, 0, -0.1426
remdesivir/remdesivir,1, -5.8700, 383.5741, 0,,  42, 13, 0, -0.1398
remdesivir/remdesivir,1, -5.8600, 370.8398, 0,,  42, 13, 0, -0.1395
remdesivir/remdesivir,1, -5.7700, 360.1091, 0,,  42, 13, 0, -0.1374
remdesivir/remdesivir,1, -5.6900, 363.1523, 0,,  42, 13, 0, -0.1355
remdesivir/remdesivir,1, -5.6300, 382.4234, 0,,  42, 13, 0, -0.1340
remdesivir/remdesivir,1, -5.5600, 350.0883, 0,,  42, 13, 0, -0.1324
remdesivir/remdesivir,1, -5.5300, 366.0957, 0,,  42, 13, 0, -0.1317
remdesivir/remdesivir,1, -5.4600, 361.4780, 0,,  42, 13, 0, -0.1300
remdesivir/remdesivir,1, -5.4500, 377.1311, 0,,  42, 13, 0, -0.1298
remdesivir/remdesivir,1, -5.4000, 378.8389, 0,,  42, 13, 0, -0.1286
remdesivir/remdesivir,1, -5.3800, 361.0940, 0,,  42, 13, 0, -0.1281
remdesivir/remdesivir,1, -5.3200, 383.6226, 0,,  42, 13, 0, -0.1267
remdesivir/remdesivir,1, -5.2800, 379.7476, 0,,  42, 13, 0, -0.1257
remdesivir/remdesivir,1, -5.1300, 359.0877, 0,,  42, 13, 0, -0.1221
remdesivir/remdesivir,1, -4.9600, 383.1590, 0,,  42, 13, 0, -0.1181
remdesivir/remdesivir,1, -4.9100, 360.5472, 0,,  42, 13, 0, -0.1169
remdesivir/remdesivir,1, -4.8700, 359.3148, 0,,  42, 13, 0, -0.1160
remdesivir/remdesivir,1, -4.7100, 379.3508, 0,,  42, 13, 0, -0.1121
remdesivir/remdesivir,1, -4.7000, 361.2944, 0,,  42, 13, 0, -0.1119
remdesivir/remdesivir,1, -4.6700, 363.0952, 0,,  42, 13, 0, -0.1112
remdesivir/remdesivir,1, -4.6600, 366.5741, 0,,  42, 13, 0, -0.1110
remdesivir/remdesivir,1, -4.6000, 363.3256, 0,,  42, 13, 0, -0.1095
remdesivir/remdesivir,1, -4.5700, 380.1047, 0,,  42, 13, 0, -0.1088
remdesivir/remdesivir,1, -4.5600, 362.3870, 0,,  42, 13, 0, -0.1086
remdesivir/remdesivir,1, -4.4900, 373.2895, 0,,  42, 13, 0, -0.1069
remdesivir/remdesivir,1, -4.4800, 370.0503, 0,,  42, 13, 0, -0.1067
remdesivir/remdesivir,1, -4.4700, 380.9068, 0,,  42, 13, 0, -0.1064
remdesivir/remdesivir,1, -4.4700, 378.8553, 0,,  42, 13, 0, -0.1064
remdesivir/remdesivir,1, -4.4300, 361.2190, 0,,  42, 13, 0, -0.1055
remdesivir/remdesivir,1, -4.4200, 379.8069, 0,,  42, 13, 0, -0.1052
remdesivir/remdesivir,1, -4.4100, 360.6324, 0,,  42, 13, 0, -0.1050
remdesivir/remdesivir,1, -4.4000, 350.2457, 0,,  42, 13, 0, -0.1048
remdesivir/remdesivir,1, -4.3900, 381.6803, 0,,  42, 13, 0, -0.1045
remdesivir/remdesivir,1, -4.3300, 348.3727, 0,,  42, 13, 0, -0.1031
remdesivir/remdesivir,1, -4.3300, 360.6452, 0,,  42, 13, 0, -0.1031
remdesivir/remdesivir,1, -4.2900, 371.7133, 0,,  42, 13, 0, -0.1021
remdesivir/remdesivir,1, -4.2900, 382.0767, 0,,  42, 13, 0, -0.1021
remdesivir/remdesivir,1, -4.2200, 360.9159, 0,,  42, 13, 0, -0.1005
remdesivir/remdesivir,1, -4.2000, 360.2666, 0,,  42, 13, 0, -0.1000
